Entity,Code,Date,people_vaccinated
Alabama,,2021-01-12,70861
Alabama,,2021-01-13,74792
Alabama,,2021-01-14,80480
Alabama,,2021-01-15,86956
Alabama,,2021-01-19,114319
Alabama,,2021-01-20,121113
Alabama,,2021-01-21,144429
Alabama,,2021-01-22,174317
Alabama,,2021-01-23,193955
Alabama,,2021-01-24,213833
Alabama,,2021-01-25,220464
Alabama,,2021-01-26,223854
Alabama,,2021-01-27,232633
Alabama,,2021-01-28,241337
Alabama,,2021-01-29,256601
Alabama,,2021-01-30,288368
Alabama,,2021-01-31,298301
Alabama,,2021-02-01,301628
Alabama,,2021-02-02,312711
Alabama,,2021-02-03,324998
Alabama,,2021-02-04,338845
Alabama,,2021-02-05,353522
Alabama,,2021-02-06,370275
Alabama,,2021-02-07,375567
Alabama,,2021-02-08,378514
Alabama,,2021-02-09,395196
Alabama,,2021-02-10,412462
Alabama,,2021-02-11,431259
Alabama,,2021-02-12,448071
Alabama,,2021-02-13,467032
Alabama,,2021-02-14,474065
Alabama,,2021-02-16,486206
Alabama,,2021-02-17,494424
Alabama,,2021-02-18,505660
Alabama,,2021-02-19,545431
Alabama,,2021-02-20,560968
Alabama,,2021-02-21,567505
Alabama,,2021-02-22,570355
Alabama,,2021-02-23,580477
Alabama,,2021-02-24,591009
Alabama,,2021-02-25,601343
Alabama,,2021-02-26,613097
Alabama,,2021-02-27,628583
Alabama,,2021-02-28,634792
Alabama,,2021-03-01,637989
Alabama,,2021-03-02,647752
Alabama,,2021-03-03,658906
Alabama,,2021-03-04,672546
Alabama,,2021-03-05,687445
Alabama,,2021-03-06,703725
Alabama,,2021-03-07,709736
Alabama,,2021-03-08,732967
Alabama,,2021-03-09,747268
Alaska,,2021-01-12,22486
Alaska,,2021-01-13,24541
Alaska,,2021-01-14,35508
Alaska,,2021-01-15,39546
Alaska,,2021-01-19,55434
Alaska,,2021-01-20,56911
Alaska,,2021-01-21,59449
Alaska,,2021-01-22,67262
Alaska,,2021-01-23,73014
Alaska,,2021-01-24,77925
Alaska,,2021-01-25,80226
Alaska,,2021-01-26,81200
Alaska,,2021-01-27,83363
Alaska,,2021-01-28,85672
Alaska,,2021-01-29,88654
Alaska,,2021-01-30,91794
Alaska,,2021-01-31,94889
Alaska,,2021-02-01,96396
Alaska,,2021-02-02,97076
Alaska,,2021-02-03,98076
Alaska,,2021-02-04,99596
Alaska,,2021-02-05,101225
Alaska,,2021-02-06,103163
Alaska,,2021-02-07,106311
Alaska,,2021-02-08,109890
Alaska,,2021-02-09,110936
Alaska,,2021-02-10,112448
Alaska,,2021-02-11,116001
Alaska,,2021-02-12,118189
Alaska,,2021-02-13,122463
Alaska,,2021-02-14,126381
Alaska,,2021-02-16,129658
Alaska,,2021-02-17,130751
Alaska,,2021-02-18,133491
Alaska,,2021-02-19,143887
Alaska,,2021-02-20,148299
Alaska,,2021-02-21,152349
Alaska,,2021-02-22,153349
Alaska,,2021-02-23,154392
Alaska,,2021-02-24,156027
Alaska,,2021-02-25,158560
Alaska,,2021-02-26,161333
Alaska,,2021-02-27,163443
Alaska,,2021-02-28,166432
Alaska,,2021-03-01,167759
Alaska,,2021-03-02,168315
Alaska,,2021-03-03,170243
Alaska,,2021-03-04,172050
Alaska,,2021-03-05,174208
Alaska,,2021-03-06,177865
Alaska,,2021-03-07,180563
Alaska,,2021-03-08,182230
Alaska,,2021-03-09,184906
American Samoa,ASM,2021-01-12,842
American Samoa,ASM,2021-01-13,1193
American Samoa,ASM,2021-01-14,2409
American Samoa,ASM,2021-01-15,3144
American Samoa,ASM,2021-01-19,3985
American Samoa,ASM,2021-01-20,4476
American Samoa,ASM,2021-01-21,4734
American Samoa,ASM,2021-01-22,5627
American Samoa,ASM,2021-01-23,5881
American Samoa,ASM,2021-01-24,7096
American Samoa,ASM,2021-01-25,7096
American Samoa,ASM,2021-01-26,7365
American Samoa,ASM,2021-01-27,8133
American Samoa,ASM,2021-01-28,8133
American Samoa,ASM,2021-01-29,8926
American Samoa,ASM,2021-01-30,8926
American Samoa,ASM,2021-01-31,8926
American Samoa,ASM,2021-02-01,9713
American Samoa,ASM,2021-02-02,9713
American Samoa,ASM,2021-02-03,9759
American Samoa,ASM,2021-02-04,9761
American Samoa,ASM,2021-02-05,9775
American Samoa,ASM,2021-02-06,9779
American Samoa,ASM,2021-02-07,9779
American Samoa,ASM,2021-02-08,9779
American Samoa,ASM,2021-02-09,9792
American Samoa,ASM,2021-02-10,9818
American Samoa,ASM,2021-02-11,9822
American Samoa,ASM,2021-02-12,10057
American Samoa,ASM,2021-02-13,10062
American Samoa,ASM,2021-02-14,10062
American Samoa,ASM,2021-02-16,10236
American Samoa,ASM,2021-02-17,10267
American Samoa,ASM,2021-02-18,10267
American Samoa,ASM,2021-02-19,10267
American Samoa,ASM,2021-02-20,10831
American Samoa,ASM,2021-02-21,10948
American Samoa,ASM,2021-02-22,10978
American Samoa,ASM,2021-02-23,10978
American Samoa,ASM,2021-02-24,11738
American Samoa,ASM,2021-02-25,11738
American Samoa,ASM,2021-02-26,12275
American Samoa,ASM,2021-02-27,12276
American Samoa,ASM,2021-02-28,12276
American Samoa,ASM,2021-03-01,12276
American Samoa,ASM,2021-03-02,12949
American Samoa,ASM,2021-03-03,12949
American Samoa,ASM,2021-03-04,13386
American Samoa,ASM,2021-03-05,13386
American Samoa,ASM,2021-03-06,13386
American Samoa,ASM,2021-03-07,13386
American Samoa,ASM,2021-03-08,13469
American Samoa,ASM,2021-03-09,13471
Arizona,,2021-01-12,95141
Arizona,,2021-01-13,104387
Arizona,,2021-01-14,157397
Arizona,,2021-01-15,176213
Arizona,,2021-01-19,235331
Arizona,,2021-01-20,246960
Arizona,,2021-01-21,262120
Arizona,,2021-01-22,280227
Arizona,,2021-01-23,305744
Arizona,,2021-01-24,332095
Arizona,,2021-01-25,350648
Arizona,,2021-01-26,366018
Arizona,,2021-01-27,389059
Arizona,,2021-01-28,412841
Arizona,,2021-01-29,439897
Arizona,,2021-01-30,469916
Arizona,,2021-01-31,500942
Arizona,,2021-02-01,524413
Arizona,,2021-02-02,534476
Arizona,,2021-02-03,553373
Arizona,,2021-02-04,573845
Arizona,,2021-02-05,597525
Arizona,,2021-02-06,629750
Arizona,,2021-02-07,656909
Arizona,,2021-02-08,678697
Arizona,,2021-02-09,695970
Arizona,,2021-02-10,719051
Arizona,,2021-02-11,747599
Arizona,,2021-02-12,780057
Arizona,,2021-02-13,811080
Arizona,,2021-02-14,840252
Arizona,,2021-02-16,886107
Arizona,,2021-02-17,892791
Arizona,,2021-02-18,914468
Arizona,,2021-02-19,1036237
Arizona,,2021-02-20,1064109
Arizona,,2021-02-21,1087921
Arizona,,2021-02-22,1108935
Arizona,,2021-02-23,1121773
Arizona,,2021-02-24,1137371
Arizona,,2021-02-25,1163157
Arizona,,2021-02-26,1196045
Arizona,,2021-02-27,1223520
Arizona,,2021-02-28,1250251
Arizona,,2021-03-01,1275068
Arizona,,2021-03-02,1293835
Arizona,,2021-03-03,1308334
Arizona,,2021-03-04,1329996
Arizona,,2021-03-05,1356443
Arizona,,2021-03-06,1358649
Arizona,,2021-03-07,1421436
Arizona,,2021-03-08,1416598
Arizona,,2021-03-09,1435152
Arkansas,,2021-01-12,39357
Arkansas,,2021-01-13,80458
Arkansas,,2021-01-14,90339
Arkansas,,2021-01-15,97829
Arkansas,,2021-01-19,118763
Arkansas,,2021-01-20,144792
Arkansas,,2021-01-21,144792
Arkansas,,2021-01-22,167788
Arkansas,,2021-01-23,167788
Arkansas,,2021-01-24,179290
Arkansas,,2021-01-25,185546
Arkansas,,2021-01-26,196815
Arkansas,,2021-01-27,209445
Arkansas,,2021-01-28,209445
Arkansas,,2021-01-29,221552
Arkansas,,2021-01-30,233935
Arkansas,,2021-01-31,244867
Arkansas,,2021-02-01,249943
Arkansas,,2021-02-02,251841
Arkansas,,2021-02-03,256307
Arkansas,,2021-02-04,266563
Arkansas,,2021-02-05,274459
Arkansas,,2021-02-06,290153
Arkansas,,2021-02-07,300139
Arkansas,,2021-02-08,304604
Arkansas,,2021-02-09,305917
Arkansas,,2021-02-10,311339
Arkansas,,2021-02-11,316972
Arkansas,,2021-02-12,325562
Arkansas,,2021-02-13,330146
Arkansas,,2021-02-14,338611
Arkansas,,2021-02-16,343637
Arkansas,,2021-02-17,345271
Arkansas,,2021-02-18,346623
Arkansas,,2021-02-19,362972
Arkansas,,2021-02-20,364735
Arkansas,,2021-02-21,367436
Arkansas,,2021-02-22,370403
Arkansas,,2021-02-23,372786
Arkansas,,2021-02-24,378225
Arkansas,,2021-02-25,384549
Arkansas,,2021-02-26,394007
Arkansas,,2021-02-27,404883
Arkansas,,2021-02-28,418453
Arkansas,,2021-03-01,424534
Arkansas,,2021-03-02,430748
Arkansas,,2021-03-03,441126
Arkansas,,2021-03-04,451127
Arkansas,,2021-03-05,463108
Arkansas,,2021-03-06,475550
Arkansas,,2021-03-07,487494
Arkansas,,2021-03-08,494761
Arkansas,,2021-03-09,501653
Bureau of Prisons,,2021-01-12,5199
Bureau of Prisons,,2021-01-13,5395
Bureau of Prisons,,2021-01-14,13997
Bureau of Prisons,,2021-01-15,14565
Bureau of Prisons,,2021-01-19,15500
Bureau of Prisons,,2021-01-20,15949
Bureau of Prisons,,2021-01-21,17003
Bureau of Prisons,,2021-01-22,17316
Bureau of Prisons,,2021-01-23,18296
Bureau of Prisons,,2021-01-24,18965
Bureau of Prisons,,2021-01-25,18988
Bureau of Prisons,,2021-01-26,19471
Bureau of Prisons,,2021-01-27,20415
Bureau of Prisons,,2021-01-28,21081
Bureau of Prisons,,2021-01-29,21674
Bureau of Prisons,,2021-01-30,22486
Bureau of Prisons,,2021-01-31,22725
Bureau of Prisons,,2021-02-01,22725
Bureau of Prisons,,2021-02-02,23200
Bureau of Prisons,,2021-02-03,24049
Bureau of Prisons,,2021-02-04,24858
Bureau of Prisons,,2021-02-05,25657
Bureau of Prisons,,2021-02-06,26167
Bureau of Prisons,,2021-02-07,26410
Bureau of Prisons,,2021-02-08,26410
Bureau of Prisons,,2021-02-09,26770
Bureau of Prisons,,2021-02-10,27564
Bureau of Prisons,,2021-02-11,28139
Bureau of Prisons,,2021-02-12,29060
Bureau of Prisons,,2021-02-13,29797
Bureau of Prisons,,2021-02-14,30193
Bureau of Prisons,,2021-02-16,30719
Bureau of Prisons,,2021-02-17,30901
Bureau of Prisons,,2021-02-18,31146
Bureau of Prisons,,2021-02-19,31519
Bureau of Prisons,,2021-02-20,32074
Bureau of Prisons,,2021-02-21,32591
Bureau of Prisons,,2021-02-22,32591
Bureau of Prisons,,2021-02-23,32628
Bureau of Prisons,,2021-02-24,32980
Bureau of Prisons,,2021-02-25,33533
Bureau of Prisons,,2021-02-26,34841
Bureau of Prisons,,2021-02-27,36064
Bureau of Prisons,,2021-02-28,36995
Bureau of Prisons,,2021-03-01,36995
Bureau of Prisons,,2021-03-02,37239
Bureau of Prisons,,2021-03-03,38000
Bureau of Prisons,,2021-03-04,40290
Bureau of Prisons,,2021-03-05,42853
Bureau of Prisons,,2021-03-06,43896
Bureau of Prisons,,2021-03-07,44090
Bureau of Prisons,,2021-03-08,44090
Bureau of Prisons,,2021-03-09,44155
California,,2021-01-12,703540
California,,2021-01-13,744545
California,,2021-01-14,801998
California,,2021-01-15,865387
California,,2021-01-19,1195969
California,,2021-01-20,1255311
California,,2021-01-21,1335886
California,,2021-01-22,1477195
California,,2021-01-23,1661683
California,,2021-01-24,1838464
California,,2021-01-25,1954048
California,,2021-01-26,2053652
California,,2021-01-27,2156029
California,,2021-01-28,2281453
California,,2021-01-29,2415659
California,,2021-01-30,2563559
California,,2021-01-31,2717530
California,,2021-02-01,2861767
California,,2021-02-02,2940488
California,,2021-02-03,3044980
California,,2021-02-04,3085932
California,,2021-02-05,3228084
California,,2021-02-06,3389906
California,,2021-02-07,3653538
California,,2021-02-08,3811715
California,,2021-02-09,3880253
California,,2021-02-10,3994969
California,,2021-02-11,4108216
California,,2021-02-12,4222810
California,,2021-02-13,4345018
California,,2021-02-14,4493220
California,,2021-02-16,4708607
California,,2021-02-17,4766592
California,,2021-02-18,4865151
California,,2021-02-19,5159868
California,,2021-02-20,5285256
California,,2021-02-21,5426591
California,,2021-02-22,5503523
California,,2021-02-23,5569473
California,,2021-02-24,5649200
California,,2021-02-25,5746607
California,,2021-02-26,5871818
California,,2021-02-27,6004784
California,,2021-02-28,6151911
California,,2021-03-01,6304718
California,,2021-03-02,6531816
California,,2021-03-03,6672891
California,,2021-03-04,6751368
California,,2021-03-05,6880222
California,,2021-03-06,7087399
California,,2021-03-07,7218393
California,,2021-03-08,7318100
California,,2021-03-09,7400238
Colorado,,2021-01-12,187838
Colorado,,2021-01-13,198227
Colorado,,2021-01-14,209300
Colorado,,2021-01-15,223761
Colorado,,2021-01-19,278639
Colorado,,2021-01-20,287174
Colorado,,2021-01-21,296816
Colorado,,2021-01-22,313217
Colorado,,2021-01-23,313211
Colorado,,2021-01-24,355124
Colorado,,2021-01-25,364889
Colorado,,2021-01-26,372266
Colorado,,2021-01-27,381679
Colorado,,2021-01-28,394156
Colorado,,2021-01-29,409939
Colorado,,2021-01-30,423054
Colorado,,2021-01-31,440576
Colorado,,2021-02-01,455422
Colorado,,2021-02-02,464938
Colorado,,2021-02-03,472820
Colorado,,2021-02-04,485332
Colorado,,2021-02-05,495381
Colorado,,2021-02-06,512024
Colorado,,2021-02-07,528379
Colorado,,2021-02-08,539961
Colorado,,2021-02-09,542165
Colorado,,2021-02-10,557204
Colorado,,2021-02-11,570979
Colorado,,2021-02-12,586187
Colorado,,2021-02-13,609445
Colorado,,2021-02-14,631243
Colorado,,2021-02-16,686889
Colorado,,2021-02-17,704742
Colorado,,2021-02-18,724699
Colorado,,2021-02-19,780757
Colorado,,2021-02-20,800799
Colorado,,2021-02-21,817009
Colorado,,2021-02-22,831826
Colorado,,2021-02-23,832798
Colorado,,2021-02-24,847375
Colorado,,2021-02-25,860120
Colorado,,2021-02-26,876277
Colorado,,2021-02-27,876943
Colorado,,2021-02-28,901520
Colorado,,2021-03-01,925066
Colorado,,2021-03-02,935733
Colorado,,2021-03-03,954209
Colorado,,2021-03-04,972301
Colorado,,2021-03-05,992266
Colorado,,2021-03-06,1019833
Colorado,,2021-03-07,1047214
Colorado,,2021-03-08,1047703
Colorado,,2021-03-09,1061907
Connecticut,,2021-01-12,56350
Connecticut,,2021-01-13,58920
Connecticut,,2021-01-14,156366
Connecticut,,2021-01-15,166722
Connecticut,,2021-01-19,201664
Connecticut,,2021-01-20,213145
Connecticut,,2021-01-21,230913
Connecticut,,2021-01-22,248753
Connecticut,,2021-01-23,264042
Connecticut,,2021-01-24,275126
Connecticut,,2021-01-25,282674
Connecticut,,2021-01-26,291257
Connecticut,,2021-01-27,302710
Connecticut,,2021-01-28,315317
Connecticut,,2021-01-29,329149
Connecticut,,2021-01-30,340886
Connecticut,,2021-01-31,349879
Connecticut,,2021-02-01,357588
Connecticut,,2021-02-02,361495
Connecticut,,2021-02-03,365975
Connecticut,,2021-02-04,375795
Connecticut,,2021-02-05,387627
Connecticut,,2021-02-06,395554
Connecticut,,2021-02-07,402227
Connecticut,,2021-02-08,406697
Connecticut,,2021-02-09,412601
Connecticut,,2021-02-10,423296
Connecticut,,2021-02-11,437058
Connecticut,,2021-02-12,450204
Connecticut,,2021-02-13,462710
Connecticut,,2021-02-14,473106
Connecticut,,2021-02-16,494373
Connecticut,,2021-02-17,509165
Connecticut,,2021-02-18,525133
Connecticut,,2021-02-19,558539
Connecticut,,2021-02-20,572145
Connecticut,,2021-02-21,579380
Connecticut,,2021-02-22,595390
Connecticut,,2021-02-23,602697
Connecticut,,2021-02-24,618330
Connecticut,,2021-02-25,629625
Connecticut,,2021-02-26,652910
Connecticut,,2021-02-27,674181
Connecticut,,2021-02-28,693595
Connecticut,,2021-03-01,715456
Connecticut,,2021-03-02,722628
Connecticut,,2021-03-03,740054
Connecticut,,2021-03-04,763026
Connecticut,,2021-03-05,793790
Connecticut,,2021-03-06,826089
Connecticut,,2021-03-07,860174
Connecticut,,2021-03-08,883688
Connecticut,,2021-03-09,897576
Delaware,,2021-01-12,15911
Delaware,,2021-01-13,16647
Delaware,,2021-01-14,25649
Delaware,,2021-01-15,25649
Delaware,,2021-01-19,35679
Delaware,,2021-01-20,38610
Delaware,,2021-01-21,41900
Delaware,,2021-01-22,45292
Delaware,,2021-01-23,49442
Delaware,,2021-01-24,52586
Delaware,,2021-01-25,55131
Delaware,,2021-01-26,56646
Delaware,,2021-01-27,64952
Delaware,,2021-01-28,68959
Delaware,,2021-01-29,72684
Delaware,,2021-01-30,76980
Delaware,,2021-01-31,82970
Delaware,,2021-02-01,84482
Delaware,,2021-02-02,85143
Delaware,,2021-02-03,88325
Delaware,,2021-02-04,89727
Delaware,,2021-02-05,92265
Delaware,,2021-02-06,94962
Delaware,,2021-02-07,98450
Delaware,,2021-02-08,100736
Delaware,,2021-02-09,101383
Delaware,,2021-02-10,103319
Delaware,,2021-02-11,105760
Delaware,,2021-02-12,108096
Delaware,,2021-02-13,111918
Delaware,,2021-02-14,114564
Delaware,,2021-02-16,117600
Delaware,,2021-02-17,118666
Delaware,,2021-02-18,121487
Delaware,,2021-02-19,130818
Delaware,,2021-02-20,133187
Delaware,,2021-02-21,133251
Delaware,,2021-02-22,134698
Delaware,,2021-02-23,135175
Delaware,,2021-02-24,135908
Delaware,,2021-02-25,137830
Delaware,,2021-02-26,140833
Delaware,,2021-02-27,143880
Delaware,,2021-02-28,146867
Delaware,,2021-03-01,148491
Delaware,,2021-03-02,148497
Delaware,,2021-03-03,152876
Delaware,,2021-03-04,157521
Delaware,,2021-03-05,161830
Delaware,,2021-03-06,166987
Delaware,,2021-03-07,173404
Delaware,,2021-03-08,172568
Delaware,,2021-03-09,174037
Dept of Defense,,2021-01-12,131056
Dept of Defense,,2021-01-13,131610
Dept of Defense,,2021-01-14,159851
Dept of Defense,,2021-01-15,179004
Dept of Defense,,2021-01-19,227934
Dept of Defense,,2021-01-20,229553
Dept of Defense,,2021-01-21,243577
Dept of Defense,,2021-01-22,258285
Dept of Defense,,2021-01-23,274128
Dept of Defense,,2021-01-24,296176
Dept of Defense,,2021-01-25,304294
Dept of Defense,,2021-01-26,304294
Dept of Defense,,2021-01-27,318701
Dept of Defense,,2021-01-28,335627
Dept of Defense,,2021-01-29,353482
Dept of Defense,,2021-01-30,381304
Dept of Defense,,2021-01-31,404643
Dept of Defense,,2021-02-01,407915
Dept of Defense,,2021-02-02,412800
Dept of Defense,,2021-02-03,424284
Dept of Defense,,2021-02-04,436270
Dept of Defense,,2021-02-05,452438
Dept of Defense,,2021-02-06,468020
Dept of Defense,,2021-02-07,486222
Dept of Defense,,2021-02-08,495849
Dept of Defense,,2021-02-09,498855
Dept of Defense,,2021-02-10,511923
Dept of Defense,,2021-02-11,525007
Dept of Defense,,2021-02-12,536578
Dept of Defense,,2021-02-13,548146
Dept of Defense,,2021-02-14,561995
Dept of Defense,,2021-02-16,563839
Dept of Defense,,2021-02-17,566933
Dept of Defense,,2021-02-18,580821
Dept of Defense,,2021-02-19,590070
Dept of Defense,,2021-02-20,601135
Dept of Defense,,2021-02-21,610523
Dept of Defense,,2021-02-22,617656
Dept of Defense,,2021-02-23,618732
Dept of Defense,,2021-02-24,626701
Dept of Defense,,2021-02-25,635697
Dept of Defense,,2021-02-26,645656
Dept of Defense,,2021-02-27,661048
Dept of Defense,,2021-02-28,678654
Dept of Defense,,2021-03-01,680202
Dept of Defense,,2021-03-02,680682
Dept of Defense,,2021-03-03,694151
Dept of Defense,,2021-03-04,706316
Dept of Defense,,2021-03-05,721060
Dept of Defense,,2021-03-06,738100
Dept of Defense,,2021-03-07,758512
Dept of Defense,,2021-03-08,765550
Dept of Defense,,2021-03-09,868701
District of Columbia,,2021-01-13,1957
District of Columbia,,2021-01-14,29927
District of Columbia,,2021-01-15,31667
District of Columbia,,2021-01-19,39747
District of Columbia,,2021-01-20,41135
District of Columbia,,2021-01-21,43377
District of Columbia,,2021-01-22,44773
District of Columbia,,2021-01-23,47088
District of Columbia,,2021-01-24,49292
District of Columbia,,2021-01-25,50902
District of Columbia,,2021-01-26,51399
District of Columbia,,2021-01-27,53590
District of Columbia,,2021-01-28,55599
District of Columbia,,2021-01-29,57152
District of Columbia,,2021-01-30,59570
District of Columbia,,2021-01-31,61737
District of Columbia,,2021-02-01,63208
District of Columbia,,2021-02-02,64241
District of Columbia,,2021-02-03,65207
District of Columbia,,2021-02-04,66645
District of Columbia,,2021-02-05,69999
District of Columbia,,2021-02-06,71810
District of Columbia,,2021-02-07,73505
District of Columbia,,2021-02-08,75351
District of Columbia,,2021-02-09,75351
District of Columbia,,2021-02-10,75351
District of Columbia,,2021-02-11,79776
District of Columbia,,2021-02-12,80772
District of Columbia,,2021-02-13,81699
District of Columbia,,2021-02-14,84740
District of Columbia,,2021-02-16,87243
District of Columbia,,2021-02-17,88287
District of Columbia,,2021-02-18,88924
District of Columbia,,2021-02-19,106692
District of Columbia,,2021-02-20,107751
District of Columbia,,2021-02-21,109045
District of Columbia,,2021-02-22,109636
District of Columbia,,2021-02-23,110923
District of Columbia,,2021-02-24,113188
District of Columbia,,2021-02-25,114383
District of Columbia,,2021-02-26,116035
District of Columbia,,2021-02-27,120539
District of Columbia,,2021-02-28,127752
District of Columbia,,2021-03-01,129157
District of Columbia,,2021-03-02,129734
District of Columbia,,2021-03-03,131466
District of Columbia,,2021-03-04,135292
District of Columbia,,2021-03-05,137914
District of Columbia,,2021-03-06,140976
District of Columbia,,2021-03-07,144563
District of Columbia,,2021-03-08,100571
District of Columbia,,2021-03-09,102392
Federated States of Micronesia,,2021-01-12,414
Federated States of Micronesia,,2021-01-13,555
Federated States of Micronesia,,2021-01-14,604
Federated States of Micronesia,,2021-01-15,692
Federated States of Micronesia,,2021-01-19,1434
Federated States of Micronesia,,2021-01-20,1753
Federated States of Micronesia,,2021-01-21,2084
Federated States of Micronesia,,2021-01-22,2511
Federated States of Micronesia,,2021-01-23,2749
Federated States of Micronesia,,2021-01-24,2749
Federated States of Micronesia,,2021-01-25,2755
Federated States of Micronesia,,2021-01-26,2973
Federated States of Micronesia,,2021-01-27,3210
Federated States of Micronesia,,2021-01-28,3471
Federated States of Micronesia,,2021-01-29,3933
Federated States of Micronesia,,2021-01-30,3933
Federated States of Micronesia,,2021-01-31,3933
Federated States of Micronesia,,2021-02-01,5068
Federated States of Micronesia,,2021-02-02,5683
Federated States of Micronesia,,2021-02-03,6210
Federated States of Micronesia,,2021-02-04,6646
Federated States of Micronesia,,2021-02-05,6943
Federated States of Micronesia,,2021-02-06,7230
Federated States of Micronesia,,2021-02-07,7309
Federated States of Micronesia,,2021-02-08,7310
Federated States of Micronesia,,2021-02-09,7550
Federated States of Micronesia,,2021-02-10,7744
Federated States of Micronesia,,2021-02-11,7991
Federated States of Micronesia,,2021-02-12,8270
Federated States of Micronesia,,2021-02-13,8434
Federated States of Micronesia,,2021-02-14,8495
Federated States of Micronesia,,2021-02-16,8825
Federated States of Micronesia,,2021-02-17,9118
Federated States of Micronesia,,2021-02-18,9321
Federated States of Micronesia,,2021-02-19,9468
Federated States of Micronesia,,2021-02-20,9468
Federated States of Micronesia,,2021-02-21,9715
Federated States of Micronesia,,2021-02-22,9715
Federated States of Micronesia,,2021-02-23,9715
Federated States of Micronesia,,2021-02-24,10053
Federated States of Micronesia,,2021-02-25,10200
Federated States of Micronesia,,2021-02-26,10306
Federated States of Micronesia,,2021-02-27,10489
Federated States of Micronesia,,2021-02-28,10509
Federated States of Micronesia,,2021-03-01,10516
Federated States of Micronesia,,2021-03-02,10679
Federated States of Micronesia,,2021-03-03,10767
Federated States of Micronesia,,2021-03-04,10815
Federated States of Micronesia,,2021-03-05,11014
Federated States of Micronesia,,2021-03-06,11175
Federated States of Micronesia,,2021-03-07,11244
Federated States of Micronesia,,2021-03-08,11361
Federated States of Micronesia,,2021-03-09,11506
Florida,,2021-01-12,586741
Florida,,2021-01-13,647330
Florida,,2021-01-14,709002
Florida,,2021-01-15,776430
Florida,,2021-01-19,1068787
Florida,,2021-01-20,1125338
Florida,,2021-01-21,1125338
Florida,,2021-01-22,1186719
Florida,,2021-01-23,1333116
Florida,,2021-01-24,1384479
Florida,,2021-01-25,1384407
Florida,,2021-01-26,1412466
Florida,,2021-01-27,1451507
Florida,,2021-01-28,1497903
Florida,,2021-01-29,1554179
Florida,,2021-01-30,1610425
Florida,,2021-01-31,1656005
Florida,,2021-02-01,1683674
Florida,,2021-02-02,1712327
Florida,,2021-02-03,1752699
Florida,,2021-02-04,1793625
Florida,,2021-02-05,1812723
Florida,,2021-02-06,1865090
Florida,,2021-02-07,1965590
Florida,,2021-02-08,1965590
Florida,,2021-02-09,2023419
Florida,,2021-02-10,2064585
Florida,,2021-02-11,2118750
Florida,,2021-02-12,2235645
Florida,,2021-02-13,2304435
Florida,,2021-02-14,2366552
Florida,,2021-02-16,2441429
Florida,,2021-02-17,2498089
Florida,,2021-02-18,2562863
Florida,,2021-02-19,2793123
Florida,,2021-02-20,2796210
Florida,,2021-02-21,2877011
Florida,,2021-02-22,2879026
Florida,,2021-02-23,2884231
Florida,,2021-02-24,2936823
Florida,,2021-02-25,2983316
Florida,,2021-02-26,3032041
Florida,,2021-02-27,3095704
Florida,,2021-02-28,3222786
Florida,,2021-03-01,3225973
Florida,,2021-03-02,3243667
Florida,,2021-03-03,3297947
Florida,,2021-03-04,3391582
Florida,,2021-03-05,3480937
Florida,,2021-03-06,3641725
Florida,,2021-03-07,3784364
Florida,,2021-03-08,3718074
Florida,,2021-03-09,3760044
Georgia,GEO,2021-01-12,85110
Georgia,GEO,2021-01-13,86105
Georgia,GEO,2021-01-14,204301
Georgia,GEO,2021-01-15,204301
Georgia,GEO,2021-01-19,278151
Georgia,GEO,2021-01-20,356010
Georgia,GEO,2021-01-21,407000
Georgia,GEO,2021-01-22,533665
Georgia,GEO,2021-01-23,534161
Georgia,GEO,2021-01-24,534161
Georgia,GEO,2021-01-25,534161
Georgia,GEO,2021-01-26,591385
Georgia,GEO,2021-01-27,622905
Georgia,GEO,2021-01-28,659212
Georgia,GEO,2021-01-29,693085
Georgia,GEO,2021-01-30,729117
Georgia,GEO,2021-01-31,766875
Georgia,GEO,2021-02-01,785487
Georgia,GEO,2021-02-02,790354
Georgia,GEO,2021-02-03,813214
Georgia,GEO,2021-02-04,834091
Georgia,GEO,2021-02-05,860543
Georgia,GEO,2021-02-06,887597
Georgia,GEO,2021-02-07,912189
Georgia,GEO,2021-02-08,923282
Georgia,GEO,2021-02-09,927176
Georgia,GEO,2021-02-10,946505
Georgia,GEO,2021-02-11,967179
Georgia,GEO,2021-02-12,967179
Georgia,GEO,2021-02-13,987693
Georgia,GEO,2021-02-14,1027629
Georgia,GEO,2021-02-16,1040075
Georgia,GEO,2021-02-17,1040075
Georgia,GEO,2021-02-18,1073929
Georgia,GEO,2021-02-19,1158554
Georgia,GEO,2021-02-20,1181826
Georgia,GEO,2021-02-21,1202374
Georgia,GEO,2021-02-22,1210708
Georgia,GEO,2021-02-23,1213224
Georgia,GEO,2021-02-24,1225659
Georgia,GEO,2021-02-25,1241431
Georgia,GEO,2021-02-26,1261421
Georgia,GEO,2021-02-27,1281193
Georgia,GEO,2021-02-28,1282033
Georgia,GEO,2021-03-01,1282199
Georgia,GEO,2021-03-02,1290937
Georgia,GEO,2021-03-03,1309558
Georgia,GEO,2021-03-04,1333071
Georgia,GEO,2021-03-05,1361276
Georgia,GEO,2021-03-06,1390243
Georgia,GEO,2021-03-07,1420643
Georgia,GEO,2021-03-08,1411942
Georgia,GEO,2021-03-09,1420118
Guam,GUM,2021-01-12,401
